train_acc;train_loss;test_acc;test_class_acc;test_loss
0.6333333333333332;0.08159538230070001;0.6929611650485437;0.6872230465943606;0.07710610168438431
0.6805555555555557;0.07604454356722198;0.712378640776699;0.69745696372564;0.07445285665170297
0.7159552845528454;0.07280811727731659;0.7394822006472491;0.6589832304852631;0.07701131661506941
0.7273373983739838;0.07133690133816563;0.7439320388349514;0.7491390093521754;0.07012910534821115
0.7411585365853659;0.06948358783928422;0.7455501618122976;0.7746933264072418;0.06829494339622458
0.7462737127371274;0.06892261757675656;0.733009708737864;0.7606336046975913;0.06905581257489579
0.7515243902439024;0.06808669655936465;0.7520226537216828;0.7780659880649248;0.06701605279287735
0.7631775067750679;0.06730638955368239;0.7540453074433657;0.7633111104709828;0.06752127522813843
0.7646680216802169;0.06704551711658813;0.7495954692556636;0.7621489127238606;0.0680065962029201
0.7633130081300814;0.06656396503527014;0.7864077669902912;0.7698721694787393;0.06725057253552762
0.7724254742547426;0.06618777634567442;0.7835760517799354;0.7782161187953869;0.06685495216736993
0.7858739837398375;0.06521153489397201;0.7475728155339806;0.7549503852087054;0.06827039858617709
0.7844173441734417;0.06553346320988263;0.7843851132686083;0.7848380206179177;0.06623073803220808
0.7822493224932248;0.06512981616858121;0.7912621359223301;0.791043218807799;0.06528828447788336
0.7799457994579946;0.06586035770699541;0.7512135922330098;0.785536843188515;0.06620381426782154
0.7863143631436315;0.06478386761709068;0.7851941747572816;0.7914620234100274;0.06492085235964618
0.7885840108401084;0.06481653870612343;0.7673948220064726;0.7683378524470296;0.06688702438285514
0.7930894308943089;0.06466034776107488;0.7973300970873787;0.7946363379628433;0.06493216070010864
0.7952235772357724;0.06426396808743513;0.7892394822006473;0.7849057862222429;0.06510772752548707
0.8021341463414634;0.06352780122055057;0.7892394822006473;0.7992897980939837;0.06464769078773583
0.7961043360433604;0.06406788861980595;0.7880258899676374;0.8038295509957476;0.06414949792228739
0.8008468834688346;0.06316256151095606;0.7916666666666666;0.8063582106045697;0.06403719589314001
0.8029810298102981;0.0633730945444645;0.8102750809061489;0.7931349311422128;0.06412113768838373
0.8162601626016259;0.06264367923511653;0.8090614886731392;0.7948647166541044;0.06436196234787155
0.8098238482384824;0.06231781945452041;0.8074433656957928;0.8004783109159405;0.06419810498937849
